title,link,text,newspaper
《大政治大爆卦─無色覺醒》大選倒數97天！代夫新北衝票 李佳芬鐵人行程助攻藍營,/realtimenews/20191006001689-260407,國民黨總統參選人韓國瑜高雄努力拚市政，他的妻子李佳芬也代夫出征拉票，今赴新北展開鐵人助選行程，預定6小時內將走訪9個選區，為黨籍立委參選人站台造勢。《大政治大爆卦─無色覺醒》帶您從不一樣的角度看政治、剖析時局。每天下午14:00，敬請鎖定中時電子報同步中天新聞52頻道的《大政治大爆卦》。,China Times
旅遊補助大撒幣 預算中心打臉觀光局,/realtimenews/20191006001480-260407,立法院預算中心近日提出報告指出，交通部觀光局近年補助辦理常態性國內旅遊補助，但其補捐助計畫的成效評估仍不謹慎。報告提到，觀光局的旅遊補助，應依照明確的規範和管理考核規定，覈實撥付。日前觀光局推出秋冬國內旅遊補助，自108年9月1日起至108年12月31日止，團體旅遊補助每人每日補助500元，離島或外島補助更可加碼到1000元。而若透過旅行社安排旅遊，亦享有每人每日最高1000元旅遊補助。對此，有不少聲音質疑，旅遊補助立法院預算中心近日提出報告指出，交通部觀光局近年補助辦理常態性國內旅遊補助，但其補捐助計畫的成效評估仍不謹慎。報告提到，觀光局的旅遊補助，應依照明確的規範和管理考核規定，覈實撥付。日前觀光局推出秋冬國內旅遊補助，自108年9月1日起至108年12月31日止，團體旅遊補助每人每日補助500元，離島或外島補助更可加碼到1000元。而若透過旅行社安排旅遊，亦享有每人每日最高1000元旅遊補助。對此，有不少聲音質疑，旅遊補助不僅圖利特定業者，也有選舉綁樁的嫌疑。據「交通部觀光局及所屬、交通作業基金之觀光發展基金109年度預算評估報告」表示，觀光局補助地方政府辦理國內旅遊，其補助計畫之成效並未審慎評估。且補助金的撥付及考核也不夠明確。報告也指出，中央的觀光經費資源，攸關到國家觀光發展，應該更宏觀規畫並滾動檢討。評估報告表示，國內非法旅館數量及比例有逐年增加的狀況，觀光局應積極要求地方政府輔導改善，並確實督導地方執行旅館業查報取締工作，而非只會撒錢補助。＃觀光局 ＃秋冬旅遊補助 ＃1000元,China Times
國慶貴賓證好綠 詹江村爆： 中華民國跟國旗被消失了,/realtimenews/20191006001612-260407,桃園市議員詹江村在臉書PO出今年的國慶貴賓證，除了上面的以大地綠與熱情紫為主的今年Logo主視覺外，看不到半絲紅色。詹江村說「中華民國四個字被消失了！中華民國莊嚴的國旗被消失了！」網友留言「沒說媽咪生日快樂不錯了!」總統蔡英文對「中華民國」4個字，多以「這個國家」或「中華民國台灣」替代。日前網路流傳國慶牌樓出現祝福「媽咪生日快樂」字樣，民進黨立委余宛如、中永和立委參選人蔡沐霖未經查證即在臉書表示，這是假桃園市議員詹江村在臉書PO出今年的國慶貴賓證，除了上面的以大地綠與熱情紫為主的今年Logo主視覺外，看不到半絲紅色。詹江村說「中華民國四個字被消失了！中華民國莊嚴的國旗被消失了！」網友留言「沒說媽咪生日快樂不錯了!」總統蔡英文對「中華民國」4個字，多以「這個國家」或「中華民國台灣」替代。日前網路流傳國慶牌樓出現祝福「媽咪生日快樂」字樣，民進黨立委余宛如、中永和立委參選人蔡沐霖未經查證即在臉書表示，這是假照片、假訊息。國慶籌委會大會處長曹守全證實，相關文字是廠商測試用，不是假訊息。余宛如、蔡沐霖打假鬧笑話，隨即秒刪貼文。桃園市議員詹江村稍早在臉書PO出國慶貴賓證，痛批「雙十國慶慶典的貴賓證上面，中華民國四個字被消失了！中華民國莊嚴的國旗被消失了！中華民國滅亡了嗎？被日日夜夜，想武統台灣的中共消滅了嗎？不！是被蔡英文政府消滅了！」詹江村說「小英執政三年多，跟中共裡應外合，消滅中華民國的國名，消滅中華民國的國旗。再讓他連任四年，恐怕台灣這塊寶島，都會被蔡英文政府給賣了！台灣的年輕人，你還要幫蔡英文政府數鈔票嗎？」網友留言「沒說媽咪生日快樂 不錯了」、「在民進黨眼裡這是流亡政府，不是台灣的政府，國民黨都沒共識嗎？」、「這是中華民國的生日，抬頭都敢換。這不是叛國造反，什麼是叛國造反？」、「看看那雙十，每次民進黨執政就被搞的亂七八糟 紅紅雙十不好嗎！」、「村長一起到高雄過真的中華民國國慶」、「搞一個媽咪生日派對給誰看，國還是國嗎」。,China Times
台博館街頭民調 韓、蔡差距出乎意料 - 政治,https://www.chinatimes.com/realtimenews/20191006002638-260407,2020總統大選，郭柯王第三勢力聯盟是否參戰仍是未知數，網路紅人「桃園孫先生」在之前所作的幾次街頭民調，國民黨總統參選人韓國瑜都大獲全勝。不過，令人出乎意料的是，他在國立台灣博物館所作民調，若韓國瑜和民進黨蔡英文、民眾黨柯文哲「三腳督」，蔡英文以55％領先韓國瑜的27％。孫先生今天下午5點半左右在台博館進行街頭民調，若民眾黨柯文哲參戰，在韓、蔡、柯3人競逐的情況下，民進黨蔡英文以18票（55％）領先國民黨韓國2020總統大選，郭柯王第三勢力聯盟是否參戰仍是未知數，網路紅人「桃園孫先生」在之前所作的幾次街頭民調，國民黨總統參選人韓國瑜都大獲全勝。不過，令人出乎意料的是，他在國立台灣博物館所作民調，若韓國瑜和民進黨蔡英文、民眾黨柯文哲「三腳督」，蔡英文以55％領先韓國瑜的27％。孫先生今天下午5點半左右在台博館進行街頭民調，若民眾黨柯文哲參戰，在韓、蔡、柯3人競逐的情況下，民進黨蔡英文以18票（55％）領先國民黨韓國瑜的9票（27％），柯P則為6票（18％）。如果柯沒出來參選，會有3票轉投蔡英文。對此結果，有網友整理孫先生以往的街頭民調表示，「第2至95集（7/15至10/6），韓蔡對決，韓2471/蔡2182，韓53.1055%/蔡46.8945%，差距6.211%。近期：第57至95集（9/1至10/6），韓蔡對決，韓1089/蔡904，韓54.64%/蔡45.36%，差距9.28%。別理會電視民調，堅定支持韓就對了！」,China Times
馬、蔡論文差別在哪？ 馬英九一出口眾人笑翻 - 政治,https://www.chinatimes.com/realtimenews/20191006000768-260407,"蔡英文總統的博士論文，因一度在網路找不到而引發討論，前總統馬英九5日對此酸說，他的論文在網路上都看得到喔！惹眾人笑翻。馬英九5日參加「哪來的芒果乾－國安問題研討會」的「圓桌論壇」，順便酸了蔡英文的論文事件，據《自由時報》報導，馬英九說：「我的論文各位如果願意看的話，網路上都看得到喔！」惹得底下的人大笑。他又說：「我沒有別的意思，不要這樣笑嘛！」「證書我隨時可以給你看！」世新大學副校長游梓翔就曾在臉蔡英文總統的博士論文，因一度在網路找不到而引發討論，前總統馬英九5日對此酸說，他的論文在網路上都看得到喔！惹眾人笑翻。馬英九5日參加「哪來的芒果乾－國安問題研討會」的「圓桌論壇」，順便酸了蔡英文的論文事件，據《自由時報》報導，馬英九說：「我的論文各位如果願意看的話，網路上都看得到喔！」惹得底下的人大笑。他又說：「我沒有別的意思，不要這樣笑嘛！」「證書我隨時可以給你看！」世新大學副校長游梓翔就曾在臉書表示，馬英九是美國博士，他曾在ProQuest資料庫中，用馬英九的英文名「Ma, Ying-jeou」查到馬英九論文的詳盡資料。馬英九是1981年在哈佛大學法學院獲得法學博士（SJD），專攻海洋法和國際經濟法。當年他的博士論文題目是，「海底油田的紛爭：東海的海底界線以及外國投資的法律問題」（Trouble Over Oily Waters: Legal Problems of Seabed Boundaries and Foreign Investments in the East China Sea.）。馬英九的指導教授Detlev Vagts，曾這樣形容他的論文：「我認為他的論文非常好，非常充實，也非常明智，不論是在法律和政治面上。 」",China Times
看不下去了！挺韓大將竟罕見質問韓國瑜？ - 政治,https://www.chinatimes.com/realtimenews/20191006001295-260407,力挺韓國瑜市長選總統的資深音樂人劉家昌，過去在音樂創作中，創了許多膾炙人口的經典歌曲，如中華民國頌等愛國歌曲，也讓他的歌在韓國瑜造勢活動上屢屢傳唱。對於韓國瑜近期的作為，他有些想法和意見，並在昨天向韓國瑜提了3問。劉家昌昨(5日)在個人臉書PO文，他說「還剩99天，韓粉、和愛國的人民，不能再沈默了，要站出來全面反攻」，「首先要先打垮口中喊是中華民國派，而害中華民國的郭台銘」。他更呼籲，「愛國的朋友庶民韓力挺韓國瑜市長選總統的資深音樂人劉家昌，過去在音樂創作中，創了許多膾炙人口的經典歌曲，如中華民國頌等愛國歌曲，也讓他的歌在韓國瑜造勢活動上屢屢傳唱。對於韓國瑜近期的作為，他有些想法和意見，並在昨天向韓國瑜提了3問。劉家昌昨(5日)在個人臉書PO文，他說「還剩99天，韓粉、和愛國的人民，不能再沈默了，要站出來全面反攻」，「首先要先打垮口中喊是中華民國派，而害中華民國的郭台銘」。他更呼籲，「愛國的朋友庶民韓粉都要記得，凡是跟郭台銘有關的一票都不要投給他，讓他們知道，背棄中華民國的後果」。第一：「你到香港推銷產品，賺人家錢，去中聯辨禮貌的打個招呼，是理所當然。郭台銘對媒體説，他打電話叫你不要去。請問你接過這個電話嗎 ？他這個謊言是致人於死。影射你賣台。你不能不說清楚」。第二：「他在媒體一再說你是他的鐵兄弟，請問你失業17年有見過他嗎？他對著電視當眾求你，總統讓大哥一次，他當然知道總統是不能讓的。他這一招也是致命的，把你說塑造成沒有情義的人，韓市長請告訴我們，你一生見過他幾次？」。第三：「為了團結要求見他。他開了條件要你(韓)交待跟紅媒中天的關係，中天是媒體要報導你，這麼簡單的事，你(韓)應該大方公開回答，中天是紅媒是他(郭)說的，你(韓)應該叫他提証據才對。這樣一個心狠毒辣沒人格的人，你還要求見他嗎？」。劉家昌強調，郭台銘當初出來唯一的理由，就是看不起韓國瑜，他太高估自己和他的老虎軍團，其實只有幾百支鼠類跟他起哄，如果他們能連署到二十八萬人，他會在最後一分鐘退選嗎？既然不選了，還派幾個名不經傳的團員在各綠媒酸言酸語，這群成事不足敗事有餘的人，破壞了唯一要把中華民國找回來的韓國瑜。,China Times
蔡壁如群組貼文嗆蔡英文論文門國恥 游淑慧報警 - 政治,https://www.chinatimes.com/realtimenews/20191006002073-260407,蔡英文總統論文話題延燒，有網友在PTT踢爆，北市府顧問蔡壁如在LINE群組貼出「英國 LSE 正式否認蔡英文有提交論文」的連結，標題還下「國際醜聞！國恥！」引發爭議，蔡壁如事後承認此事，台北市議員游淑慧已通報台北市警察局。網友爆，北市府顧問蔡壁如在有216人的「台灣阿北聯誼會」LINE群組，發出「英國 LSE 正式否認蔡英文有提交論文」的新聞連結，還寫下「國際醜聞！國恥！國恥！結尾講沒有博士學位可以當總統，沒人格的人不蔡英文總統論文話題延燒，有網友在PTT踢爆，北市府顧問蔡壁如在LINE群組貼出「英國 LSE 正式否認蔡英文有提交論文」的連結，標題還下「國際醜聞！國恥！」引發爭議，蔡壁如事後承認此事，台北市議員游淑慧已通報台北市警察局。網友爆，北市府顧問蔡壁如在有216人的「台灣阿北聯誼會」LINE群組，發出「英國 LSE 正式否認蔡英文有提交論文」的新聞連結，還寫下「國際醜聞！國恥！國恥！結尾講沒有博士學位可以當總統，沒人格的人不能當領導的人。國恥！請先進用力傳！」蔡壁如6日受訪指，她只是貼上去，也沒講什麼，「1450不需要這樣敏感」。台北市議員游淑慧說，她已跟台北市警察局通報，請其立即告知市長室，向蔡壁如顧問查詢確認。如果對話框真的為蔡壁如顧問所傳播，那就看總統府的態度如何，畢竟對蔡總統博士論文的疑議，就看蔡總統的接受度。游淑慧說，只是上次案例，一名70餘歲趙姓老婦也是在在line轉傳「偉大的蔡英文到海地才4小時，就送45億」訊息，總統府立即報案，後來新北地院簡易庭依違反社會秩序維護法，裁罰趙婦新台幣3000元。她表示，不知道「阿嬤庶民與市長親信」，「撒幣質疑與論文質疑」，總統府的容忍態度和警方的辦案速度會不會有不同？但仍提醒網友，在轉傳蔡總統訊息前，小心總統府的霹靂行動。從游淑慧所公開的圖片，可看到群組中有人嗆蔡壁如「這種三流水準的農場文」，不只一位成員勸蔡壁如將內容收回。,China Times
陳致中爆韓國瑜這天開始請假 韓黑崩潰！ - 政治,https://www.chinatimes.com/realtimenews/20191006002839-260407,高雄市議會總質詢在11到12月，民進黨高市議員陳致中爆料，高雄市長韓國瑜將從14日或15日開始請假，缺席市政總質詢，竟有韓黑崩潰喊：「不准假。」陳致中今晚在臉書表示，根據消息，韓市長將從14日或15日開始請假，確定落跑市政總質詢，他說他講的話真的應驗了！還指控韓棄高雄於不顧，視市民如敝屣，籲請韓國瑜要嘛好好上班，要嘛阿沙力辭一辭市長，難道對自己的選情沒信心嗎？不要腳踏兩條船，吃人夠夠。韓黑網友直言：「不准假高雄市議會總質詢在11到12月，民進黨高市議員陳致中爆料，高雄市長韓國瑜將從14日或15日開始請假，缺席市政總質詢，竟有韓黑崩潰喊：「不准假。」陳致中今晚在臉書表示，根據消息，韓市長將從14日或15日開始請假，確定落跑市政總質詢，他說他講的話真的應驗了！還指控韓棄高雄於不顧，視市民如敝屣，籲請韓國瑜要嘛好好上班，要嘛阿沙力辭一辭市長，難道對自己的選情沒信心嗎？不要腳踏兩條船，吃人夠夠。韓黑網友直言：「不准假。」陳致中回說：「議會無法不准，他只要跟行政院報備，依法可請，但天理難容！」甚至有人崩潰說：「能混則混。」、「選完發動罷免。」有網友看不下去說：「沒有違法，叫甚麼叫。」、「沒辦法像蔡英文天天用上班時間跑選舉、跑宮廟，當然只能請假，不然天天被你們民進黨黑都黑死！」,China Times
蔡批馬種下芒果乾 前太陽花成員反酸：妳在獨享 - 政治,https://www.chinatimes.com/realtimenews/20191006002798-260407,前總統馬英九炮轟蔡英文總統以「芒果乾（亡國感）」操控人民的恐懼感，2020大選必須下架無良政府，驅散「芒果乾」，對此，蔡總統回擊說，當初種芒果的很可能就是馬英九。前太陽花成員妖西（劉敬文）反酸蔡英文：獲利是蔡在獨享。妖西在臉書表示，蔡英文說如果有芒果乾，那也是馬前總統種下的，這是對的，芒果乾是馬種下的，但結成果實後是蔡英文在賣，獲利也是由蔡在獨享。網友回應說：「獨佔市場。」、「蔡英九綠出於藍而勝於藍前總統馬英九炮轟蔡英文總統以「芒果乾（亡國感）」操控人民的恐懼感，2020大選必須下架無良政府，驅散「芒果乾」，對此，蔡總統回擊說，當初種芒果的很可能就是馬英九。前太陽花成員妖西（劉敬文）反酸蔡英文：獲利是蔡在獨享。妖西在臉書表示，蔡英文說如果有芒果乾，那也是馬前總統種下的，這是對的，芒果乾是馬種下的，但結成果實後是蔡英文在賣，獲利也是由蔡在獨享。網友回應說：「獨佔市場。」、「蔡英九綠出於藍而勝於藍....。」、「果農和大盤商，大家都知道錢都誰賺走了啊！」、「女王不只是女王，是芒果乾超賣銷售女王。」、「個性愛掠人之美的蔡英文，怎麼不說誰種芒果樹的？就是我！沒有一屆總統做得到，只有她種芒果樹，芒果乾也銷售亮眼。」,China Times
開戰？她暗嗆陳菊2句話 被網友讚爆 - 政治,https://www.chinatimes.com/realtimenews/20191006001773-260407,總統府秘書長、前高雄市長陳菊近日和台北市長柯文哲槓上，雙方隔空交鋒，市長夫人陳珮琪不忍老公柯P一直被民進黨罵，今天再度反擊，「一個替市民還債570億的市長，通人罵， 雜誌民調或市政評比永遠是倒數幾名， 但實在搞不懂，欠債幾千億的市長，通人捧，民調永遠第一？！」。網友則說，「謝謝市長與夫人為乾淨的政治做示範，加油，挺到底」、「菊粉出征。寸草不生」。陳珮琪今(6日)在臉書發文，PO出幾張夫妻兩人日前拜訪前總統總統府秘書長、前高雄市長陳菊近日和台北市長柯文哲槓上，雙方隔空交鋒，市長夫人陳珮琪不忍老公柯P一直被民進黨罵，今天再度反擊，「一個替市民還債570億的市長，通人罵， 雜誌民調或市政評比永遠是倒數幾名， 但實在搞不懂，欠債幾千億的市長，通人捧，民調永遠第一？！」。網友則說，「謝謝市長與夫人為乾淨的政治做示範，加油，挺到底」、「菊粉出征。寸草不生」。陳珮琪今(6日)在臉書發文，PO出幾張夫妻兩人日前拜訪前總統陳水扁的照片，她回憶，「總統教市長為政之道，先生也一直要總統趕快將口述歷史這本書校正好」，她提及，當時九合一選舉剛結束不久，是否有提到「戰犯」一事，我真的是記不得了(在場有四個人交互聊天) ，但有提到選舉是真的。陳珮琪表示，雙方聊天，每個人通常都只記得自己喜歡聽的，但她記得，當天總統有問：「啊，不是督開始小英說要合作嗎？後來哪會舞阿安呢咯？」，對於這話題，陳珮琪說，「我倒接得上，因先生從木柵農會出來後被分手一事， 我印象深刻，也親自問過他」，於是回答總統：「小英說是選對會決定的啊 ，她也沒辦法」。她也坦言，其實事情已是過往雲煙，不久前臉書曾寫過， 「黨要不要提名，自己決定就好，買賣不成仁義在」，本來君子之爭就是「兄弟登山、各自努力」，但我們卻經歷了「2018年下半年那場不堪的選舉過程」，至今讓我忘不了！陳珮琪強調，「是誰決定自提人選， 我們是局外人，無權置喙，誰又是民進黨2018年大敗的戰犯， 黨自己去檢討就好，外人也不能說什麼」，只是很好奇那一段時間，「先生被鋪天蓋地的抹黑、抹黃、抹紅，究竟是誰有此通天本領去操作這個？」。她最後也暗酸，「一個替市民還債570億的市長，通人罵，雜誌民調或市政評比永遠是倒數幾名」，「但實在搞不懂，欠債幾千億的市長，通人捧，民調永遠第一？！」。網友也紛紛在陳珮琪臉書留言，「謝謝市長與夫人為乾淨的政治做示範，加油，挺到底」、「陳菊擔任高雄市長時讓人無法恭維、道路波浪破損等等。討厭民進黨就是由對陳菊的失望開始」、「菊粉出征。寸草不生」。,China Times
人心思變! 林國慶公布對決陳明文民調 - 政治,https://www.chinatimes.com/realtimenews/20191006001300-260407,為扳倒嘉義縣山區「英系大將」、民進黨立委陳明文，國民黨擬協調共推前民進黨立委林國慶代表參選。林國慶稍早在臉書公布對決陳明文的最新民調截圖，林國慶以35.4%勝過陳明文的29.2%。他說，這是人心思變的溫度數字，希望大家要有信心！不支持他的朋友們就當作是吹牛就好了!民進黨立委陳明文300萬元風波，到3日就滿1個月，但迄今案情仍撲朔迷離，儘管當事人強調一切沒有問題，金管會和民進黨廉政會也說查無不法，但啟人疑竇的是，為扳倒嘉義縣山區「英系大將」、民進黨立委陳明文，國民黨擬協調共推前民進黨立委林國慶代表參選。林國慶稍早在臉書公布對決陳明文的最新民調截圖，林國慶以35.4%勝過陳明文的29.2%。他說，這是人心思變的溫度數字，希望大家要有信心！不支持他的朋友們就當作是吹牛就好了!民進黨立委陳明文300萬元風波，到3日就滿1個月，但迄今案情仍撲朔迷離，儘管當事人強調一切沒有問題，金管會和民進黨廉政會也說查無不法，但啟人疑竇的是，嘉義地檢署辦案速度居然比北檢神速偵結私菸案還慢，也給外界無限想像空間。立委陳明文高鐵遺失300萬元案疑雲未解，陳妻日前卻在臉書發表文青體的「縮時人生」文章，文內卻自爆當時是隨扈幫忙將行李箱拿到車內，令陳為何有隨扈及整個運鈔過程都更加啟人疑竇。外界諷陳妻「提油救火」。不知是否受300萬事件影響，有意參選嘉義立委對戰陳明文的前民進黨立委林國慶，稍早在臉書公布對決陳明文的最新民調截圖，林國慶以35.4%勝過陳明文的29.2%。林國慶說「支持我關心我的朋友們，我會更認真爭取每一張選票的認同，這是最新的民調結果，也是人心思變的溫度數字，希望大家要有信心！不支持我的朋友們就當作我是吹牛就好了!」林國慶拋出參選意願後，已被警方上門查水表3次，一次是調查他有沒有居住在戶籍地，兩次是中秋烤肉被檢舉。讓他直呼「七月過了還見鬼！」,China Times
換馬英九撿到槍 諷刺蔡英文 台下笑翻 - 政治,https://www.chinatimes.com/realtimenews/20191006002739-260407,馬英九5日上午在「哪來的芒果乾？－國安問題研討會」開幕式上猛批蔡英文不接受九二共識，等於片面廢棄兩岸27年來建立的政治互信，雙方走向冷對抗，還刻意藉此塑造抗中形象，來拉抬選情，將個人利益置於國家安危之上。根據《中評網》報導，「哪來的芒果乾？－國安問題研討會」由馬英九基金會主辦，上午在張榮發基金會大樓舉行，從兩岸、外交、國防三大領域，探討當前台灣面臨何種處境，以及整體國家安全大戰略方向，馬英九將比照4馬英九5日上午在「哪來的芒果乾？－國安問題研討會」開幕式上猛批蔡英文不接受九二共識，等於片面廢棄兩岸27年來建立的政治互信，雙方走向冷對抗，還刻意藉此塑造抗中形象，來拉抬選情，將個人利益置於國家安危之上。根據《中評網》報導，「哪來的芒果乾？－國安問題研討會」由馬英九基金會主辦，上午在張榮發基金會大樓舉行，從兩岸、外交、國防三大領域，探討當前台灣面臨何種處境，以及整體國家安全大戰略方向，馬英九將比照4月底舉行經濟論壇的方式，主持最後一場圓桌論壇，和與會的學者專家一起探討國安問題。馬英九表示，3年多前他卸任時，曾提醒蔡英文，如果兩岸關係再度惡化，又將陷入斷交頻頻及國際空間萎縮的困境。很遺憾，蔡執政3年來，他擔心的問題一一出現。如今「反中」成為執政無能的遮羞布，甚至成為整肅政敵的武器，蔡政府操弄人民的恐懼感，「芒果乾」（亡國感）成為網路流行語，社會瀰漫不安氣氛。他指出，蔡英文不接受九二共識，等於片面廢棄兩岸27年來建立的政治互信，雙方走向冷對抗。大陸不再與台灣諮商，不僅片面啟動靠近台海中線的M503航路與三條聯絡線，軍機繞台更成常態，甚至飛越海峽中線。在外國被捕的台灣籍詐騙犯一律遣返大陸，不再與台灣商量，2009年兩岸建立的司法互助機制，3年來完全停擺。他說，兩岸關係惡化，對台灣民生經濟衝擊更大。首先是陸客大量減少，尤其今年8月起大陸暫停自由行，陸客已比7月減少近三成，9月起團客配額也大幅降低。旅遊業預估，今年陸客來台將減少70萬人次，觀光業損失上看1500億。業者痛批，200萬從業人員的生計，變成民進黨政府錯誤政策的祭品。為了填補陸客缺口，政府片面給予東南亞國家免證簽待遇並補貼旅費，但觀光效益卻遠不如陸客，還產生「假觀光真打工」的後遺症。馬英九也批評民進黨政府不斷哄抬的「新南向政策」，不只在觀光方面成效不彰，其他方面也乏善可陳。根據國貿局統計，2018年台灣對東協十國的出口占比為17.3%，比他執政後4年的平均18.6%，還少了1.3個百分點。在缺乏自由貿易協定（FTA）與區域經濟整合（CPTPP、RCEP）的保障下，台灣在新南向國家很難與大陸、日本、韓國競爭。馬英九還諷刺蔡英文說，「我的論文各位如果願意看的話，網路上都看得到喔！」引發現場大笑。他立即回應「我沒有別的意思，不要這樣笑嘛！」但隨後又補上一句「證書我隨時可以給你看！」台下又是一片笑聲！,China Times
為韓國瑜關係生變？被問馬英九郭說7字 - 政治,https://www.chinatimes.com/realtimenews/20191006002347-260407,前總統馬英九曾為國民黨總統參選人韓國瑜，哽咽勸鴻海創辦人郭台銘不要退黨參選，以大局為重，甚至跟30位藍營大老聯名登報勸郭要團結，馬、郭關係是否因此生變，引發關注。前台東縣長黃健庭今受邀演講，馬、郭差距5分鐘先後到場，郭台銘被問到馬被噓事件，要如何安慰馬英九，郭笑回說，「你們要我抱抱嗎？」長風基金會今天下午邀請黃健庭發表演講，馬英九、郭台銘也受邀致詞，因而促成兩人同台。馬英九抵達會場時，面對媒體詢問前總統馬英九曾為國民黨總統參選人韓國瑜，哽咽勸鴻海創辦人郭台銘不要退黨參選，以大局為重，甚至跟30位藍營大老聯名登報勸郭要團結，馬、郭關係是否因此生變，引發關注。前台東縣長黃健庭今受邀演講，馬、郭差距5分鐘先後到場，郭台銘被問到馬被噓事件，要如何安慰馬英九，郭笑回說，「你們要我抱抱嗎？」長風基金會今天下午邀請黃健庭發表演講，馬英九、郭台銘也受邀致詞，因而促成兩人同台。馬英九抵達會場時，面對媒體詢問，一律回答「謝謝」，而未多作回應。據《東森新聞雲》報導，後來馬、郭似乎刻意一起從休息室走進會議廳，展現兩人情誼不因郭退黨而受影響。由於馬前總統日前幫韓國瑜站台時，被韓粉噓，演講因而中斷，郭台銘被問到「會不會覺得馬前總統委屈？」郭回說，「當然他受委屈了。」此時馬英九臉上則帶著笑容。馬、郭進入會議廳後比鄰而坐，除相互握手外，也不時交頭接耳。,China Times
韓請假赴美？黃偉哲：恐不只讓對手撿槍還附子彈,/realtimenews/20191006001507-260407,高雄市長韓國瑜傳出可能將在總質詢期間請假拚選舉，還計畫出國訪美，引起討論，台南市長黃偉哲表示，請假參選是民選首長都會面對的問題，但以過去經驗，會避開總質詢，韓市長這個時候請假，可能不只會讓對手撿到槍，而且還附贈子彈。黃偉哲表示，站在市政立場上，高雄市民當然不喜歡市長請假，而且是出國拚選舉，不過，站在對手立場，市長請假所引發的爭議會比請假參選效益大，「請假這等於是四處掉槍，讓對手撿到槍而且還附帶子高雄市長韓國瑜傳出可能將在總質詢期間請假拚選舉，還計畫出國訪美，引起討論，台南市長黃偉哲表示，請假參選是民選首長都會面對的問題，但以過去經驗，會避開總質詢，韓市長這個時候請假，可能不只會讓對手撿到槍，而且還附贈子彈。黃偉哲表示，站在市政立場上，高雄市民當然不喜歡市長請假，而且是出國拚選舉，不過，站在對手立場，市長請假所引發的爭議會比請假參選效益大，「請假這等於是四處掉槍，讓對手撿到槍而且還附帶子彈，得來完全不費功夫。」他舉例，新北市前巿長朱立倫2016年也是請假參選，但當時朱立倫的情況不一樣，朱已經擔任6年市長，而且，一般首長不會挑在議會質詢時期間出國參訪。他說，韓國瑜赴美是否能夠受到國外媒體青睞，在國外發表的談話又能否獲得國內民眾支持，這個都是值得讓幕僚深思，他直言，韓國瑜赴美可以當成案例，提供所有參選人參考。,China Times
金門立委選舉 洪和成參戰盼打造新文化,/realtimenews/20191006001476-260407,金門立委選舉逐漸加溫，去年參選縣長失利的洪和成今（6）日上午宣布參選，他強調堅持打造金門選舉新文化，不讓賄選、宗親左右選舉結果。數十位鄉親到場加油，給予溫馨鼓勵和支持。去年縣長選舉僅獲366票的洪和成，也是繼曾參選立委、縣長的洪志恒之後，宣布投入明年立委選舉，挑戰現任國民黨籍陳玉珍的第2人，再接再厲的奮戰精神，贏得支持者的肯定。洪和成強調，他去年帶著跑5000公尺的精神參選縣長，個人認為過程比結果還要重金門立委選舉逐漸加溫，去年參選縣長失利的洪和成今（6）日上午宣布參選，他強調堅持打造金門選舉新文化，不讓賄選、宗親左右選舉結果。數十位鄉親到場加油，給予溫馨鼓勵和支持。去年縣長選舉僅獲366票的洪和成，也是繼曾參選立委、縣長的洪志恒之後，宣布投入明年立委選舉，挑戰現任國民黨籍陳玉珍的第2人，再接再厲的奮戰精神，贏得支持者的肯定。洪和成強調，他去年帶著跑5000公尺的精神參選縣長，個人認為過程比結果還要重要，因為他始終堅持以打造金門選舉新文化，希望買票和宗親因素不再左右選舉結果，來重新定義金門的地方政治。洪和成並以馬來西亞92歲總理馬哈地贏得大選，成為全球最年長首相為例，以及閩南語俗話「戲棚下站久了就是你的！」期勉自己為金門未來和鄉親權益再戰。應邀出席的前金門縣立文化中心主任楊肅池以曾國藩征剿太平天國「屢敗屢戰」和「楚雖三戶，亡秦必楚」的歷史故事，替他加油打氣。網紅「神貓」楊銘達則建議公開完整學歷證件，以最負責任態度和作法爭取選民支持。洪和成的主要政見包括將目前的金馬聯合服務中心升格為與陸委會、客委會和原民會同級的中央部會，以提升它的位階和執行功能，同時修改離島建設條例相關內容，成立土地調查委員會，解決金門軍（公）占民地，不公不義的老問題，並有效改善醫療資源匱乏、垃圾問題和落實長照2.0、金門經濟特區政策。,China Times
